name,date,day,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
window_14,2025-07-06,186,pv,144,1,8.259915697373675,19993374.24365117,30454.60311357674,368703.5586,372.6162592963732,211.49029939983848,157.6472415988433,386.11464260410054,305.4848445483097,137.86875969343046,3783.533798372239,3783.533798372239,2294.768798609954,24852.65278372407,113990.22390829795,79.00498925782655
window_14,2025-07-06,186,net,144,1,9.01561180223204,26026477.309804663,45640.688029586076,506240.6083,425.1345972307269,316.9492224276811,-226.61500177060188,440.73927747971953,413.46436790126927,-232.5726048584039,5438.760042494445,5438.760042494445,3164.384932809286,51354.359027489896,129385.06673504249,1600.3274645306399
window_14,2025-07-07,187,load,144,1,2.584250160135083,5638250.008863496,21939.569699430846,848972.3648999999,197.87499576864417,152.3581229127142,25.516518052968465,197.69450516602524,232.9585281592698,38.11039894814841,612.3964332712432,612.3964332712432,322.1505756519151,651.0926935474656,38503.421256893474,436.8737818373709
window_14,2025-07-07,187,pv,144,1,9.345096802589335,24863990.603241473,38176.16596618615,408515.4683,415.5317092730699,265.1122636540705,-247.93026613449962,443.93845549584336,494.11033479800545,-317.27884688877594,5950.32638722799,5950.32638722799,3820.3174258041977,61469.41686552381,111197.1845458753,1907.672444392684
window_14,2025-07-07,187,net,144,1,10.696613090600797,35041147.67988561,51423.51518026186,480745.77199999994,493.29636460503025,357.107744307374,273.4467841874681,528.0083376728577,598.7672696402458,355.3892458369243,6562.722820499234,6562.722820499234,3935.736159263369,74773.14378246776,168568.1595500712,194.92131668558673
window_14,2025-07-08,188,load,144,1,5.426625759907642,23332452.27977809,46002.12313995592,847711.362,402.530643069034,319.4591884719161,289.78249697911264,366.09789330851265,335.8108222274072,233.81220121314436,6954.779927498704,6954.779927498704,3913.0670677084613,83973.89555544943,78057.02305412065,118.56106510702102
window_14,2025-07-08,188,pv,144,1,7.168936739537006,16158746.548217066,28265.90170515445,394283.0399,334.9828617943787,196.29098406357258,23.400402318789702,324.96961630490955,228.57265143773736,133.11373448316576,561.6096556509528,561.6096556509528,617.87359124117,547.5788286812185,111665.93886727064,34.305259621449665
window_14,2025-07-08,188,net,144,1,12.185080020825366,40517876.218039244,62741.81342330752,514906.8641,530.4471136720891,435.7070376618578,266.382094660323,480.28197631284746,348.4927990554417,100.69846672997869,6393.170271847751,6393.170271847751,3533.221954248222,70959.42035562127,210414.72004742906,614.1861888899779
window_14,2025-07-09,189,load,144,1,4.057742233754369,12136671.084112545,34228.850472992606,843544.2298,290.3143780182354,237.7003505068931,178.28183793721007,273.25283872999137,267.68718930191983,191.56166410571683,4278.764110493042,4278.764110493042,2392.3001001306015,31784.413738269635,52498.02434584526,106.18995729216158
window_14,2025-07-09,189,pv,144,1,5.668821361786997,10799140.817418557,22629.474550952655,399191.87970000005,273.8503851636794,157.1491288260601,-2.756772321694424,270.3570550917604,219.14041012521264,-13.613477157117226,66.16253572066618,66.16253572066618,346.1157648039537,7.599793633660466,74986.43366066187,391.4928451103883
window_14,2025-07-09,189,net,144,1,9.7340581241107,22526016.28937743,47569.059619573316,488686.8253,395.5131713056243,330.34069180259246,181.03861025890447,385.070505132966,374.22465764630033,205.17514126283402,4344.9266462137075,4344.9266462137075,2272.6998963839233,32774.978404475514,123655.69027175667,313.529046608305
window_14,2025-07-10,190,load,144,1,3.808664474864603,11201892.410528362,32098.710202873088,842781.2534999999,278.91023559123477,222.90770974217423,55.392137809436434,265.6323459126133,244.67545205578315,84.34628326217187,1329.4113074264744,1329.4113074264744,869.5623979687655,3068.2889310995974,74722.63058645844,353.27055668155464
window_14,2025-07-10,190,pv,144,1,4.170815288318169,8175131.304452118,16919.30899506266,405659.5132,238.2682210656855,117.4952013546018,-37.99269242524419,216.33295279285,131.35736919979453,43.299830509519104,911.8246182058606,911.8246182058606,671.1140070048453,1443.4446777192074,55328.300492087175,85.84135865161788
window_14,2025-07-10,190,net,144,1,8.5438419697309,19632449.727827486,42775.67785172006,500660.92050000007,369.23766931780733,297.05331841472264,93.38483023468062,347.95473500753366,278.09307048738697,41.04645275265279,2241.235925632335,2241.235925632335,1403.1125264599357,8720.72651796012,127615.72992528629,577.1118566889722
window_14,2025-07-11,191,load,144,1,8.486603614000936,24940576.6460546,48241.80379258934,568446.5304,416.1711774389653,335.0125263374259,316.45320272096365,462.5808888319918,564.1436240090319,458.22016090605456,7594.876865303128,7594.876865303128,4021.4860110114673,100142.62951235531,73055.81941857938,66.40723772267604
window_14,2025-07-11,191,pv,144,1,11.492344559465772,45728965.5808267,42904.8144102794,373333.8675,563.5266284550919,297.9501000713847,238.41561150623374,535.7722515383372,376.1302931592679,140.35369828058052,5721.97467614961,5721.97467614961,4201.7759219137615,56842.00380989138,260720.25716807175,141.62750660947822
window_14,2025-07-11,191,net,144,1,19.48361522415173,64338865.70277995,77640.7112033581,398492.3245,668.4292621448641,539.1716055788758,78.03759121472991,677.3109984778422,665.2231232965089,317.866462625474,1872.9021891535178,1872.9021891535178,1569.6407170786028,6089.865642597291,440707.81284893013,803.1308483295446
window_14,2025-07-12,192,load,144,1,5.022935536546454,10259300.6751967,28726.682009034746,571910.2265999999,266.9178592334257,199.4908472849635,57.87715034605862,275.1990309375434,262.05876320141226,120.39689010317917,1389.051608305407,1389.051608305407,766.8173396033828,3349.7645321802734,67895.37904557458,288.3437666585808
window_14,2025-07-12,192,pv,144,1,5.249961826185483,8907604.28501505,20233.603122799257,385404.76660000003,248.71341558183445,140.51113279721707,68.42660319878888,251.68069568705164,170.9769118064152,75.59538122113591,1642.238476770933,1642.238476770933,1038.976490775303,4682.200025324505,57176.16306505779,67.54865529044638
window_14,2025-07-12,192,net,144,1,9.275003083818635,18770752.000772573,38092.477547756396,410700.43,361.0435492427604,264.53109408164164,-10.549452852730257,366.1485544302071,291.84875150988626,44.80150888204331,253.18686846552615,253.18686846552615,692.0502510810566,111.29095549197855,130241.15349431755,607.6043301214069
window_14,2025-07-13,193,load,144,1,3.405556959625202,8627879.692820843,28584.88966996289,839360.1989,244.77710513882778,198.50617826363117,-53.69023877405914,250.6645267886395,229.81827139247346,-104.98796211121673,1288.5657305774193,1288.5657305774193,855.5710715774687,2882.6417396154834,57033.189460529255,901.6529722657691
window_14,2025-07-13,193,pv,144,1,7.873874766452624,28191602.26825908,33365.84955359832,423753.8765,442.46470565661974,231.70728856665497,-181.06943453620192,413.62228840570714,252.96017971626407,-84.59455473771524,4345.666428868846,4345.666428868846,2981.0460932848737,32786.14012325992,162988.87562853924,707.646640555337
window_14,2025-07-13,193,net,144,1,9.265256325817608,33121665.8696713,46685.66878448072,503878.869,479.59521321567007,324.20603322556053,127.3791957621428,446.25072565917674,263.89590443578857,-20.393407373501457,3057.1006982914273,3057.1006982914273,2270.2809279095386,16225.459513010299,213786.10902637368,680.9492983794453
window_14,2025-07-14,194,load,144,1,3.186086567842475,7691116.683058035,26966.22555806723,846374.5408000001,231.10718838070864,187.26545526435578,111.73499651571395,216.32354329148268,206.97289722813287,114.54652715328461,2681.639916377135,2681.639916377135,1608.8425172366635,12484.709446366607,40925.823074869746,108.19023196636454
window_14,2025-07-14,194,pv,144,1,4.889285928438808,8349597.664836076,20316.37479234921,415528.46550000005,240.79725313407792,141.0859360579806,-90.41261765093786,245.84190953322616,231.7829886457716,-82.34602640488751,2169.9028236225085,2169.9028236225085,1503.0932832005226,8174.44143049468,49808.875686422514,630.3614162308637
window_14,2025-07-14,194,net,144,1,8.107213907886376,16572536.376519412,39149.60811852719,482898.42309999996,339.2448351416329,271.87227860088325,202.14761416665178,333.29011738629356,349.20435467981883,196.89255355817215,4851.542739999642,4851.542739999642,3045.186715477043,40863.65791326951,74223.40025700419,154.87932023736994
window_14,2025-07-15,195,load,144,1,3.1204000647985377,7970464.252863372,26126.204077643353,837270.976,235.26675540849388,181.43197276141217,65.95946213030246,221.53396769035234,220.59746183769602,59.90559038000871,1583.027091127259,1583.027091127259,758.0162982783835,4350.650644518803,50999.79555592128,347.6736541192058
window_14,2025-07-15,195,pv,144,1,8.054197880914945,27027439.557428848,32279.346263696425,400776.6725,433.2326770710455,224.16212683122518,104.03961167086008,388.90256966558695,260.8477925939308,-74.9736297371916,2496.950680100642,2496.950680100642,1580.7002338431535,10824.240796623366,176866.31168552142,703.9108451214282
window_14,2025-07-15,195,net,144,1,9.78754102939293,30954266.32541094,46300.60410944396,473056.55189999996,463.6379868122906,321.5319729822497,-38.08014954055761,431.16128948093467,349.1101360149308,134.87922011720036,913.9235889733827,913.9235889733827,1106.0257832119976,1450.0977890312301,213510.08502632251,333.73366990724935
window_14,2025-07-16,196,load,144,1,3.4517707460473175,10017703.098184988,29070.52300868149,842191.5923,263.7562940031662,201.8786320047326,-28.461093395806806,270.7576065810457,245.42368812166757,33.97376709370115,683.0662414993634,683.0662414993634,543.6798670308253,810.0338372848378,68757.34878899982,475.89096627856225
window_14,2025-07-16,196,pv,144,1,4.419819996649413,6818766.083331338,18094.045265101624,409384.21199999994,217.60639293310413,125.65309211876128,9.992993019577321,216.2276777577138,195.11722747137807,-51.70249499060004,239.83183246985573,239.83183246985573,295.8160972513469,99.85990948932107,47252.68233586719,465.7683367685472
window_14,2025-07-16,196,net,144,1,8.380619893126957,21243071.608295884,41045.659614250944,489768.7777,384.0850564825008,285.0393028767427,-38.45408641538414,391.88799827304007,343.043445953625,85.67626208430119,922.8980739692194,922.8980739692194,689.105005264367,1478.716762041831,146042.61385112404,528.6797326702884
window_14,2025-07-17,197,load,144,1,3.277365058627135,8069012.136130657,27445.145153829704,837414.9557,236.71672205593617,190.59128579048405,27.177816527795155,227.88139445039553,209.69804842687265,11.05364935086042,652.2675966670837,652.2675966670837,461.29952413471665,738.6337112184955,55296.17278968884,481.83689297498495
window_14,2025-07-17,197,pv,144,1,6.187227736364613,12963153.248085063,24816.503890276545,401092.4593,300.03649370725935,172.33683257136488,76.35564574979632,326.6046306751909,406.6758642322584,254.0277614376963,1832.5354979951117,1832.5354979951117,1145.3183735022758,5830.1846378683895,84191.71291827789,12.884989241729079
window_14,2025-07-17,197,net,144,1,9.467408102239588,27446531.981535204,47516.522573650494,501895.78880000004,436.5786487432006,329.9758512059062,-49.177829222001165,457.8243389772152,523.5134744628266,-242.9741120868359,1180.2679013280278,1180.2679013280278,793.3203553964984,2418.458886988312,188182.45765145062,1893.6709941590718
window_14,2025-07-18,198,load,144,1,6.878652955243424,17398484.211009048,38670.99168706768,562188.4392,347.59575230560023,268.54855338241447,227.43326476148678,375.18196188973246,393.81208901889806,256.8920918968853,5458.398354275682,5458.398354275682,3112.125945530948,51725.88992006855,69096.91710082763,166.68316270689488
window_14,2025-07-18,198,pv,144,1,8.474946915519967,23084805.861590736,31742.31623917217,374542.9506,400.3887508617123,220.43275166091786,160.189708884938,391.5032767625459,402.39437161646305,223.41286141938605,3844.553013238512,3844.553013238512,2796.16967467194,25660.742832641183,134650.40898396116,89.4302980498219
window_14,2025-07-18,198,net,144,1,14.467562746252133,35735839.45865677,56519.54639301734,390663.9106,498.162174192529,392.4968499515093,67.24355587654878,518.8954696281515,517.045049235408,33.47923047749925,1613.8453410371706,1613.8453410371706,1133.2275545433927,4521.695806922538,243643.85598930498,1248.770113418748
window_14,2025-07-19,199,load,144,1,4.715890106514981,7385361.561173829,26757.353736808454,567387.1344,226.46684760403045,185.81495650561428,-22.47727134257717,214.66539793866104,199.41338989428664,42.62020207604395,539.454512221852,539.454512221852,642.5099965115616,505.2277270078408,50782.0053366993,338.275186398186
window_14,2025-07-19,199,pv,144,1,4.983137095370555,8423455.401967911,20146.335930758367,404290.22010000004,241.859914142922,139.90511063026645,-97.7880644565442,239.22542187419552,129.8061616486232,-49.32181019680874,2346.913546957061,2346.913546957061,1611.1350782398924,9562.505550157244,48933.71251906436,404.21733305826956
window_14,2025-07-19,199,net,144,1,8.748936836585619,16203571.901372368,37020.90421973982,423147.4625,335.44717150490544,257.0896126370821,75.31079311396702,331.4773421768288,214.7065240912467,91.94201227285272,1807.4590347352087,1807.4590347352087,1301.437167562937,5671.715559454743,106853.08931118669,239.30838085070013
window_14,2025-07-20,200,load,144,1,2.9519142510914658,6794467.225156676,24574.781563916535,832503.2326,217.218323754464,170.65820530497592,19.950813798395746,217.12614399669718,207.56088761082034,60.595094678243264,478.81953116149793,478.81953116149793,293.35552949724587,398.0349712182581,46785.76520348088,325.9229619485224
window_14,2025-07-20,200,pv,144,1,5.583077830679335,10574501.433760261,22330.265867241746,399963.36329999997,270.9871541871427,155.07129074473434,142.8016386915808,255.94716363917496,221.76544562102984,98.28326541329714,3427.239328597939,3427.239328597939,2342.4563805953017,20392.308013000784,53041.72972144546,90.3538237905678
window_14,2025-07-20,200,net,144,1,7.873116913476858,17414170.28452305,37472.81911955757,475959.13450000004,347.7524091749267,260.22791055248314,-122.85082489318509,338.6080786870972,300.7364132971462,-37.68817073505387,2948.419797436442,2948.419797436442,2091.3463232465565,15092.325176936025,105839.41291002963,889.1653467025667
window_14,2025-07-21,201,load,144,1,3.1266112674658646,7504929.082427484,25971.41281718558,830656.9188000001,228.29271357713782,180.35703345267765,86.06232275261657,237.94896948631026,252.32702756487663,98.96433413821852,2065.4957460627975,2065.4957460627975,1154.7817524467578,7406.7233975755435,44710.83967483753,319.72125838224764
window_14,2025-07-21,201,pv,144,1,7.294569138065328,14321129.98655723,28209.442713487224,386718.4227,315.3605739044025,195.89890773255016,141.2572835862708,312.62638804811064,232.1364833063761,91.19302556853474,3390.1748060704995,3390.1748060704995,2048.436548262155,19953.62016617213,79498.67140714198,175.5619821650521
window_14,2025-07-21,201,net,144,1,7.525441277436725,15785183.597099302,36624.49393227427,486675.6989,331.0881008665395,254.33676341857134,-55.194960833654264,330.42451282316745,282.69957525659134,7.771308569683798,1324.6790600077022,1324.6790600077022,913.3147661318363,3046.483701428628,106572.84683398317,610.4365891184434
window_14,2025-07-22,202,load,144,1,3.1051701718351707,7524261.201849569,25993.042687518504,837089.1529,228.58655669512393,180.50724088554517,-102.36866258244602,219.12242801170558,193.55438101303795,-44.742692984284105,2456.8479019787046,2456.8479019787046,1335.8612798338077,10479.343078918684,41772.47082281442,595.2196395756151
window_14,2025-07-22,202,pv,144,1,6.297232685368593,14814775.111750757,24831.139939999346,394318.2852,320.7497197512281,172.43847180555102,2.943999225066692,315.0327685099719,232.72431273442362,-6.681916127242353,70.65598140160061,70.65598140160061,215.80144328778078,8.667131437193284,102871.71558905418,435.3366481374048
window_14,2025-07-22,202,net,144,1,8.214336441952481,18395994.021156617,39659.35116897798,482806.5109,357.4212619308682,275.4121608956804,-105.31266180751271,355.09259588257424,290.86349028506515,-38.06077685704172,2527.503883380305,2527.503883380305,1405.966802205657,11090.756736983547,116659.20174327074,802.8024998943023
window_14,2025-07-23,203,load,144,1,2.7702668709740976,5829755.190256015,23178.82850260909,836700.2019,201.2073831732935,160.96408682367422,8.708997191910166,197.82065206656972,169.43823672140672,-38.36295783144189,209.015932605844,209.015932605844,288.53770831719595,75.84663208869915,40408.56441135586,523.912214100001
window_14,2025-07-23,203,pv,144,1,6.073049595576553,11074467.440345883,23769.971940558513,391400.9192,277.3193536183345,165.06924958721189,23.172568104012882,274.6506280683615,203.55411113239361,69.07371274827885,556.1416344963092,556.1416344963092,407.4269214404381,536.9679125351151,76369.05597875574,183.20374747534677
window_14,2025-07-23,203,net,144,1,7.505401955047063,17079708.655999765,37270.16785775036,496577.90589999995,344.3967013327614,258.8206101232664,-14.463570912102723,343.3694232800188,283.511358559006,-107.43667057972068,347.12570189046534,347.12570189046534,338.9772799389469,209.194883529424,118399.89300535785,951.6332041544578
window_14,2025-07-24,204,load,144,1,2.5714640632404873,4977218.43726122,21430.9236389113,833413.3051,185.9140041132597,148.8258586035507,0.12620129849066253,185.38423925250828,193.51020095388833,58.27219301796569,3.0288311637759002,3.0288311637759002,324.373577981437,0.0159267677407293,34564.0009986574,278.8043336722887
window_14,2025-07-24,204,pv,144,1,6.942432396018347,13531537.768593317,27194.512480386973,391714.4731,306.54365477350535,188.85078111379843,8.524666193915614,322.28924585437875,301.3608335779497,-116.1085896700827,204.5919886539747,204.5919886539747,779.1087897336679,72.66993371768773,93896.34234818035,932.8700976407553
window_14,2025-07-24,204,net,144,1,8.210550417500778,19383520.596107926,39840.575489212555,485236.354,366.88933197548295,276.67066311953164,-8.398464895424935,376.0993525063392,330.4681826953017,174.38078268804838,201.56315749019845,201.56315749019845,644.3210676409507,70.53421259968496,134537.2477048165,247.43254955909106
window_14,2025-07-25,205,load,144,1,4.748766991555169,7905353.937107908,26314.296851914965,554129.0381,234.30384382232407,182.7381725827428,62.18754663584678,246.53610361737455,262.95166062431286,108.92764194983731,1492.5011192603226,1492.5011192603226,967.5224042775994,3867.290956585618,51031.000273330406,348.026967386213
window_14,2025-07-25,205,pv,144,1,6.612251431514728,12205488.76443809,26124.81501935922,395097.12069999997,291.13628877543107,181.4223265233279,-134.01906640091732,290.90650128923284,160.24282095359715,-59.41009332749726,3216.457593622016,3216.457593622016,1962.1107474478895,17961.110158973486,66799.2284829577,496.8900684617151
window_14,2025-07-25,205,net,144,1,10.794440649608294,23209800.325602993,44652.294050376964,413660.1006,401.4712554191129,310.08537534984004,196.2066130367641,416.3780294501628,336.57355935719784,168.33773527733453,4708.958712882339,4708.958712882339,2891.2349109794777,38497.03499935849,122682.13392844007,287.7604376081963
window_14,2025-07-26,206,load,144,1,5.25014153158586,9157073.4894125,29354.913669092333,559126.1396,252.1721398587087,203.85356714647455,17.22157017836213,244.15571436306686,239.14559322706148,99.06094639262753,413.3176842806911,413.3176842806911,293.27399871624215,296.5824794082518,63294.20564151188,310.4710859896395
window_14,2025-07-26,206,pv,144,1,5.380028557387963,9753441.360966368,20891.274444407318,388311.5902,260.25416744670497,145.07829475282858,38.249348202133206,251.72795261594177,201.49792371472262,74.07319465915563,917.9843568511969,917.9843568511969,872.8530287531781,1463.0126378880307,66269.21903548953,131.77069035565617
window_14,2025-07-26,206,net,144,1,9.639881490167976,18898333.303461205,39261.114877466716,407277.9828,362.2684442764517,272.64663109351886,-21.027778023771063,347.5525662309545,278.5745925194759,24.98775173347192,504.66667257050557,504.66667257050557,939.4804869615297,442.16744861698925,130796.25826986361,575.593308146112
window_14,2025-07-27,207,load,144,1,2.7356989049300524,5715664.421735274,22669.674763919378,828661.1777,199.22879821910357,157.42829697166235,-49.29137368118891,184.36445450129867,155.15826795168607,-49.79755277143467,1182.9929683485339,1182.9929683485339,865.2233080517377,2429.6395193786025,37262.474520449694,553.4459093789845
window_14,2025-07-27,207,pv,144,1,6.599408444516207,15318423.955284122,25510.015909447284,386550.0389,326.156318555869,177.1528882600506,97.29107626396083,355.6763287096761,494.7772045822829,273.5458533146499,2334.9858303350597,2334.9858303350597,1802.756125054793,9465.553520599842,96912.39061331766,19.933943558094764
window_14,2025-07-27,207,net,144,1,8.787743572191891,25600867.570780445,43900.597525693134,499566.2102,421.64416582571636,304.86526059509123,-146.58244994514973,438.9535770687332,561.8553955987217,-323.34340608608466,3517.978798683594,3517.978798683594,2633.408078500551,21486.414631922325,156297.38794294186,2150.140997499948
window_14,2025-07-28,208,load,144,1,2.7963960302606976,5977936.017800448,23192.581349153133,829373.9906,203.74848359695508,161.0595927024523,9.971805284388179,206.42159638526937,209.23309130971577,80.90070332204017,239.3233268253163,239.3233268253163,300.6416008449675,99.436900629752,41414.007667428916,271.6979868256279
window_14,2025-07-28,208,pv,144,1,7.3437038103488055,17519623.727806117,26558.11761131194,361644.72719999996,348.8037466331465,184.43137230077735,160.90098941571276,339.6398806590711,335.6908792437748,195.6253835179085,3861.623745977106,3861.623745977106,2550.504003056702,25889.128394955307,95774.92527036493,1.0168620925441303
window_14,2025-07-28,208,net,144,1,7.930339044566426,19344761.463203758,38219.54406541379,481940.85839999997,366.5223339337568,265.4135004542625,-150.92918413132463,360.41276636848505,328.9916005431181,-114.72468019586833,3622.3004191517907,3622.3004191517907,2276.8995328366514,22779.618622547296,111559.00264970104,1075.1934178934914
window_14,2025-07-29,209,load,144,1,2.9009781220649025,6312226.511301897,24074.882972545995,829888.4707,209.36787320046358,167.18668730934718,0.048954481121780996,209.01332072450265,200.8545669315124,-84.91791273941486,1.174907546922744,1.174907546922744,130.12128481305467,0.002396541221902812,43834.90393194417,734.422296798726
window_14,2025-07-29,209,pv,144,1,6.556976641231109,13978262.871679954,24488.537043456225,373472.995,311.5626260356365,170.05928502400155,29.48692282897565,296.74286355806066,215.7489326414286,-30.38538952983814,707.6861478954156,707.6861478954156,780.7191041785694,869.4786179219653,96201.79132429995,464.7134977783882
window_14,2025-07-29,209,net,144,1,8.334795274155141,18941432.84504503,39341.7117449322,472017.7335,362.68130375109007,273.20633156202916,-29.437968347853865,350.7644758419453,298.25595569697157,-54.53252320957669,706.5112403484927,706.5112403484927,789.516330736544,866.593980449246,130671.13411014124,799.0938449582346
window_14,2025-07-30,210,load,144,1,2.4906082899913455,4649258.131448826,20685.65217566659,830546.1866,179.68448681432673,143.650362331018,-18.027206918961994,184.24937494871645,170.5234639729049,-20.359190180727182,432.6529660550878,432.6529660550878,357.0746000685864,324.9801892990712,31961.53461242888,463.35466924601906
window_14,2025-07-30,210,pv,144,1,5.426788333711519,14396566.2419841,20943.42308637865,385926.6623,316.19006065691394,145.44043809985175,-82.51063528666633,332.5574879969486,331.1824082026989,-65.47372972862286,1980.255246879992,1980.255246879992,1296.4446723567949,6808.004935409267,93168.14952281366,639.8965875735868
window_14,2025-07-30,210,net,144,1,7.144126339463302,18493566.20381909,35201.69469792408,492736.1727,358.36788790581807,244.45621318002836,64.48342836770432,377.0209308595477,379.6768043046467,45.114539547895646,1547.6022808249036,1547.6022808249036,980.7956206443547,4158.112534052854,124269.43054802413,627.9282190397948
window_14,2025-07-31,211,load,144,1,3.221913473047581,7379551.414831031,26565.961558474362,824539.8822999999,226.37774807877096,184.48584415607195,25.944546193275684,218.27755729324517,208.95619756504445,-34.77463525782155,622.6691086386164,622.6691086386164,742.1477717659359,673.1194771750158,50573.76534804047,611.1368773349649
window_14,2025-07-31,211,pv,144,1,4.333552382508857,5824361.890905065,16310.186972173164,376369.9047,201.11428983473456,113.26518730675808,-11.908519011353341,203.897297778836,186.14079443704878,85.94037558944024,285.8044562724802,285.8044562724802,215.6212838784019,141.81282504376395,40305.144750685846,58.63766298415093
window_14,2025-07-31,211,net,144,1,6.900577655162137,12298448.287071235,33438.202137929606,484571.0578,292.24286284260074,232.2097370689556,37.85306520462905,289.3011067501145,266.42199450406605,-120.7150108472618,908.4735649110971,908.4735649110971,879.9039835227771,1432.8545453858983,83973.03633705323,1035.4556243812572
window_14,2025-08-01,212,load,144,1,4.011261215983089,5833983.435742752,22315.309791637064,556316.5445999999,201.28033649446402,154.96742910859072,48.28209888779955,195.8319775094821,179.92352368136127,-11.352826050769359,1158.7703733071892,1158.7703733071892,868.3450550511698,2331.1610730112543,38182.61278631341,481.3977390369841
window_14,2025-08-01,212,pv,144,1,7.593513672673766,19291500.567097284,32561.62346604278,428808.38659999997,366.0174229981076,226.12238518085263,-215.68433092174354,380.2023616668888,328.7683315744025,-204.5525920324297,5176.423942121845,5176.423942121845,3501.246421258819,46519.73060516018,87449.02333301542,1238.9118781180935
window_14,2025-08-01,212,net,144,1,10.73495841339809,27481452.89772291,46896.778786478026,436860.3676,436.8562954803943,325.6720749060974,263.9664298095431,451.71078298342815,390.64351775156376,193.19976598166033,6335.194315429035,6335.194315429035,4283.5363421260045,69678.27606639646,121165.14683445709,218.4062357061316
window_14,2025-08-02,213,load,144,1,4.365459143836892,6755822.425568488,23982.67417475245,549373.4653,216.5997080120199,166.5463484357809,85.0010396425576,206.61493254701858,189.5936418746606,62.83185460636807,2040.0249514213822,2040.0249514213822,1179.7902986767979,7225.176740315649,39690.256770576634,272.9038392027526
window_14,2025-08-02,213,pv,144,1,5.394947853775635,11224797.688292298,22864.399480415435,423811.31570000004,279.19524341663544,158.7805519473294,-68.46586289836047,264.5233516591449,232.79746615978357,-85.14001057342931,1643.1807095606512,1643.1807095606512,1357.9383548509963,4687.574382417093,73262.40956405719,739.8114972069869
window_14,2025-08-02,213,net,144,1,8.872470187176761,20292703.16363114,38599.61078249028,435049.20239999995,375.3951914282314,268.0528526561825,153.46690254091808,346.24276327545635,271.50734383065566,147.97186517979742,3683.205660982034,3683.205660982034,2473.1290393352533,23552.09017550365,117369.45957193483,209.31238768309854
window_14,2025-08-03,214,load,144,1,2.824190253587896,5853269.381632501,23394.883666256632,828374.9169,201.61275762985485,162.46446990455993,-43.9909319377398,195.72149231470476,190.535151740076,-77.38477436205878,1055.7823665057551,1055.7823665057551,465.05661739723945,1935.2020927508556,38712.50194636374,708.7772698929008
window_14,2025-08-03,214,pv,144,1,10.132999792661362,39212799.32794951,45734.08235341187,451338.037,521.8343668675855,317.59779412091575,-315.67832095590654,551.3424539757729,602.6303087135069,-391.92888927913316,7576.279702941757,7576.279702941757,4977.0129538269375,99652.80232154034,172658.3041225535,2351.573335674799
window_14,2025-08-03,214,net,144,1,12.790364130334446,50740189.14019661,63794.91019122045,498773.2135,593.6012336448591,443.02020966125315,271.6873890181667,613.0230075541809,617.6434069531963,314.5441149170744,6520.497336436001,6520.497336436001,4741.233698011071,73814.03735150864,278548.38723319,520.2410998079916
window_14,2025-08-04,215,load,144,1,2.7757395421004474,5661544.440541309,23035.103064740466,829872.6417,198.28333474372582,159.96599350514214,95.75817613872204,205.55825854383892,234.76344557974582,194.46598718075177,2298.196227329329,2298.196227329329,1418.2911655766027,9169.628297414514,30146.65253967791,8.152587267477125
window_14,2025-08-04,215,pv,144,1,4.375982624868188,6903981.944099107,19139.616406984413,437378.7112,218.9619123414933,132.91400282628064,-90.4470921313901,220.96799911031235,224.218777977553,-129.48809576851235,2170.7302111533622,2170.7302111533622,1569.3804479956707,8180.676475024167,39763.64258121963,811.0883811654377
window_14,2025-08-04,215,net,144,1,7.219320706138368,14425119.654624023,35421.87352299299,490653.8297,316.50346292892306,245.9852327985624,186.20526827011213,328.27328415660673,395.23937717284235,323.9540829492641,4468.926438482691,4468.926438482691,2948.848210486497,34672.401931544424,65502.040114455725,16.512072439497995
window_14,2025-08-05,216,load,144,1,3.057223430274447,6824317.331463138,25031.04690927892,818750.9837,217.69495304118817,173.82671464777027,39.267114557220786,222.330222236308,242.54416596106765,105.08447575465556,942.4107493732989,942.4107493732989,760.5011897231698,1541.9062856499006,45849.18629395522,248.66470941813228
window_14,2025-08-05,216,pv,144,1,4.8937882647134625,9000964.286290703,20937.44303001883,427837.12529999996,250.0133925064302,145.3989099306863,32.22982690712897,254.2015683750482,229.1396667519979,93.82988586740937,773.5158457710951,773.5158457710951,698.0497662989892,1038.7617424634943,61467.93469011082,138.99486938699198
window_14,2025-08-05,216,net,144,1,7.246756274358897,14900860.05374822,35242.59091924574,486322.28799999994,321.68026799556105,244.7402147169843,7.037287650091823,328.38006430379454,317.5100363929393,11.254589887246185,168.89490360220375,168.89490360220375,575.4782451419793,49.523417470134895,103428.67140022582,676.3271710814741
window_14,2025-08-06,217,load,144,1,2.940773415157825,6401891.381328386,24123.06218559738,820296.5268,210.8496597981668,167.52126517775957,20.011268061067938,211.55753097800354,189.55207445499897,53.03850290804657,480.2704334656305,480.2704334656305,443.3521264613224,400.4508494119177,44057.12818759077,286.4133231061422
