name,fold_month,date,day,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
extra_trees_min_samples_leaf_8,4,2025-04-11,100,net,144,1,7.537617648525304,11027657.71165337,29233.317836186958,387832.3258,276.7326441367664,203.0091516401872,78.90403228164475,283.10297643969176,211.55232745694994,21.988217844112032,1893.6967747594738,1893.6967747594738,1239.191317536743,6225.846310302836,70355.11002062337,404.4143178545102
extra_trees_min_samples_leaf_8,4,2025-04-12,101,load,144,1,3.5144224168420006,2596837.3493640367,15173.274694020798,431743.0546,134.28921290973793,105.36996315292221,-0.891640755850896,134.05468310659302,140.0649994941157,-28.008440784767508,21.399378140421504,21.399378140421504,204.23239142220282,0.7950232374943571,18032.797680679432,418.9161056631515
extra_trees_min_samples_leaf_8,4,2025-04-12,101,pv,144,1,6.2070208867030425,11375281.891160822,23437.219973529824,377592.09130000003,281.06051507293097,162.75847203840155,52.646268770468694,270.1880827621396,234.89444557689959,-52.16674130741644,1263.5104504912485,1263.5104504912485,851.71541760538,2771.6296154524275,76223.38351760885,621.9746775892164
extra_trees_min_samples_leaf_8,4,2025-04-12,101,net,144,1,8.93482673484911,16025567.223428844,32031.263450791987,358498.98829999997,333.59955226860154,222.4393295193888,-53.537909526319595,311.2561168907772,238.31372749526992,24.158300522648954,1284.9098286316703,1284.9098286316703,958.4712264244338,2866.3077564483824,108422.35351736302,444.1510282798954
extra_trees_min_samples_leaf_8,4,2025-04-13,102,load,144,1,2.1081071906425906,2415513.6714522447,14834.716005864131,703698.3732,129.51602409044273,103.01886115183424,-2.2617356678143716,126.06212727330454,122.24033945944879,-5.085368251964913,54.28165602754492,54.28165602754492,132.27263546547974,5.115448231063722,16769.28504796508,325.4550191968962
extra_trees_min_samples_leaf_8,4,2025-04-13,102,pv,144,1,4.204330901786979,6183244.103705384,15894.06188734309,378040.2223,207.21774818924348,110.3754297732159,48.24964863689468,220.35214205868607,206.4509731195328,-21.83368455199862,1157.9915672854725,1157.9915672854725,885.3779993550567,2328.028593583793,40611.16657103693,352.5794412205616
extra_trees_min_samples_leaf_8,4,2025-04-13,102,net,144,1,6.49480184099687,9181618.375240922,26557.68435447802,408906.7689,252.50987845419206,184.42836357276403,-50.511384304709054,258.49798556307144,215.458980929201,16.74831630003372,1212.2732233130173,1212.2732233130173,967.3486948926085,2551.399944378008,61209.83877257284,432.1869429158699
extra_trees_min_samples_leaf_8,4,2025-04-14,103,load,144,1,2.011950834059698,2210383.7888947986,14232.705906420946,707408.2361,123.89466260852622,98.83823546125657,-33.18571861268535,123.96347476615516,121.71598412848354,-43.240090366694,796.4572467044483,796.4572467044483,630.5306704030287,1101.2919198403308,14248.595503040215,434.2567624368855
extra_trees_min_samples_leaf_8,4,2025-04-14,103,pv,144,1,4.578752114906471,6897609.644801006,17959.699369683847,392240.0453,218.8608392969943,124.72013451169339,-28.822139651416414,228.49658824295543,128.20329102070002,-8.083509255205033,691.731351633994,691.731351633994,457.7877685328937,830.7157340857503,47069.351243699006,267.900444955538
extra_trees_min_samples_leaf_8,4,2025-04-14,103,net,144,1,6.865627478592901,9438801.050093763,28009.97412952052,407973.9866,256.02193170613333,194.5137092327814,-4.3635789612689315,265.26664929840905,202.72199046052663,-35.156581111488975,104.72589507045434,104.72589507045434,641.0696964379122,19.040821351228846,65528.1886931888,608.0939166987205
extra_trees_min_samples_leaf_8,4,2025-04-15,104,load,144,1,2.0785888607539835,2212872.8622816536,14598.790749226127,702341.431,123.9644007557561,101.38049131407033,31.827796478297955,122.16846748153053,106.39904573672393,22.680227497542305,763.8671154791509,763.8671154791509,503.75137303438095,1013.0086286639557,14354.164026069751,208.46394299860262
extra_trees_min_samples_leaf_8,4,2025-04-15,104,pv,144,1,8.166418599320142,22422353.38883985,32788.56740088593,401504.858,394.602062111311,227.6983847283745,-105.3207023214624,422.53333552241816,470.62712140513696,-186.25274891753645,2527.6968557150976,2527.6968557150976,2087.3429424571277,11092.450337486096,144618.33708501287,1409.1347794718706
extra_trees_min_samples_leaf_8,4,2025-04-15,104,net,144,1,10.258481735835815,27226398.909140635,42714.20129496681,416379.3668,434.82434918804853,296.62639788171396,137.14849879976035,464.3160153843411,511.6595448132684,208.93297641507874,3291.563971194248,3291.563971194248,2566.583464242869,18809.710723027867,170262.50392378215,428.8140943142359
extra_trees_min_samples_leaf_8,4,2025-04-16,105,load,144,1,1.865074167402388,1870270.4014331163,13196.31940990414,707549.3104000001,113.96485817497026,91.64110701322319,-32.55638422655003,114.37146909580716,111.79458172830978,46.769361720778406,781.3532214372008,781.3532214372008,486.6088279087536,1059.9181539067556,11928.07074493433,119.69002841156514
extra_trees_min_samples_leaf_8,4,2025-04-16,105,pv,144,1,4.88150995162519,9352454.0859638,18201.772007740365,372871.7587,254.84818582676445,126.40119449819697,73.43743008788232,254.41249899147047,260.25261744466945,108.22671944480989,1762.498322109176,1762.498322109176,1296.101156577149,5393.056137912603,59554.54168128046,43.31827480533443
extra_trees_min_samples_leaf_8,4,2025-04-16,105,net,144,1,6.439786482361623,10848910.931554519,25787.253465872676,400436.4669,274.480708332856,179.07814906856026,-105.99381431443238,272.95987272338016,245.33520571625243,-61.45735772403152,2543.8515435463773,2543.8515435463773,1749.2901199370565,11234.688672922372,64104.97057398401,634.331987956007
extra_trees_min_samples_leaf_8,4,2025-04-17,106,load,144,1,1.705086693879115,1591704.5962137696,12019.535585838297,704922.2558,105.13564638301035,83.46899712387706,8.17785055506902,98.86683020123942,77.44087233840258,8.911312103093602,196.26841332165645,196.26841332165645,102.33441826327302,66.87723970104267,10986.626900672358,165.78770598795367
extra_trees_min_samples_leaf_8,4,2025-04-17,106,pv,144,1,3.965991314348297,5775533.367869229,15376.63224409055,387712.2017,200.26949495667827,106.78216836173993,7.547456314335475,209.1381871271944,200.98266355535478,-4.2077554072260615,181.13895154405142,181.13895154405142,213.81698032290623,56.96409681680244,40050.90651338618,337.1126111271877
extra_trees_min_samples_leaf_8,4,2025-04-17,106,net,144,1,5.321125094095869,7935306.341625459,21706.69276049667,407934.2691,234.74729825722315,150.74092194789353,0.6303942407335449,243.22417890224457,234.3335068794521,13.119067510319686,15.129461777605078,15.129461777605078,179.83283539425017,0.39739689875002254,55105.896642166925,423.37581707812706
extra_trees_min_samples_leaf_8,4,2025-04-18,107,load,144,1,3.2371606888699507,2077608.2288004402,13885.509951628526,428941.0161,120.11592285049173,96.42715244186476,21.76123819553807,120.58272834130915,89.9517079963802,-1.7144307514726935,522.2697166929137,522.2697166929137,180.41544799738978,473.55148780294496,13954.283434422334,224.99880349703471
extra_trees_min_samples_leaf_8,4,2025-04-18,107,pv,144,1,4.792475650276429,6868985.877386933,18729.776637833114,390816.313,218.40625177679104,130.0678933182855,84.00279700565005,213.14571307037406,212.2999288211891,68.03211835369976,2016.0671281356015,2016.0671281356015,1342.3051109139026,7056.46990477245,40644.82091041459,223.77247859675595
extra_trees_min_samples_leaf_8,4,2025-04-18,107,net,144,1,7.077438248956847,8857696.944372052,26016.064103263307,367591.5379,248.01569372908043,180.6671118282174,-62.24155881011198,246.33306454322457,244.35004782683748,-69.74654910517246,1493.7974114426877,1493.7974114426877,1228.795087789185,3874.0116431126285,57637.77269280439,722.4717029042737
extra_trees_min_samples_leaf_8,4,2025-04-19,108,load,144,1,3.244358946576418,2171522.869369979,13997.21865588395,431432.49210000003,122.80073259626919,97.20290733252743,-10.718447961347392,118.34965669861074,87.3467939890775,-19.37638590950418,257.2427510723374,257.2427510723374,263.88180859544235,114.88512670011207,14965.134799480296,250.62444351815307
extra_trees_min_samples_leaf_8,4,2025-04-19,108,pv,144,1,5.243119933651917,8279448.379451647,20486.14977239976,390724.4166,239.7835884745817,142.26492897499833,-3.1806537179333847,251.6348727861619,265.82214004211426,115.0304834955595,76.33568923040123,76.33568923040123,451.9166052827862,10.116558073403462,57486.05274367414,163.40779397327296
extra_trees_min_samples_leaf_8,4,2025-04-19,108,net,144,1,7.935929690492393,11667640.902260918,28916.14900516548,364370.02509999997,284.649405485904,200.80659031364917,-7.537794243414055,302.0783214430804,307.394477449557,-134.4068694050637,180.90706184193732,180.90706184193732,612.4123969604261,56.81834205604606,80968.46570142255,1039.5012530139782
extra_trees_min_samples_leaf_8,4,2025-04-20,109,load,144,1,1.9580374920584205,2433470.1310840882,13768.663104040643,703186.8981000001,129.99653123267709,95.61571600028225,1.0025153857598132,130.7461724725422,93.38405889030618,29.237457206053378,24.06036925823552,24.06036925823552,288.37923135228687,1.0050370986851471,16898.093095429707,137.18387899116973
extra_trees_min_samples_leaf_8,4,2025-04-20,109,pv,144,1,5.000785594594559,8350037.08844152,19575.09657484957,391440.4288,240.80358940375615,135.93817065867756,-10.237408736287753,257.68059115862405,305.93840851715646,120.15931036657659,245.69780967090605,245.69780967090605,337.1312003612138,104.8045376338208,57881.56413209895,157.29407453795358
extra_trees_min_samples_leaf_8,4,2025-04-20,109,net,144,1,6.332611191302077,10099321.397105254,26023.610024144262,410945.96270000003,264.8285792145298,180.7195140565574,11.239924122047565,282.6207379759418,336.1967042907273,-90.92185316052321,269.7581789291416,269.7581789291416,213.439185140056,126.33589426938673,70007.84047451711,944.2281306248943
extra_trees_min_samples_leaf_8,4,2025-04-21,110,load,144,1,2.165726249064723,2620058.145542494,15395.927591766975,710889.8273,134.88828056185602,106.9161638317151,-39.66702173328799,135.4197993342017,139.43007295002036,-7.1113307062379745,952.0085215989117,952.0085215989117,613.0219573695477,1573.4726131891416,16621.375619744842,359.60175918463574
extra_trees_min_samples_leaf_8,4,2025-04-21,110,pv,144,1,6.209110331689858,15566585.014269765,26065.122742446933,419788.365,328.787598338681,181.00779682254813,-171.6173522950218,319.25407572529554,287.7233677350249,-156.75738854151865,4118.816455080523,4118.816455080523,2684.0967249655587,29452.51560875362,78648.76921256416,990.1622286363523
extra_trees_min_samples_leaf_8,4,2025-04-21,110,net,144,1,8.132305388442324,18259871.16532428,33969.46683376,417710.17209999997,356.09642074908237,235.89907523444447,131.95033056173384,339.5095726897784,339.0707256334717,149.6460578352807,3166.807933481612,3166.807933481612,2108.779185401672,17410.88973535083,109393.77113495664,292.7568868243361
extra_trees_min_samples_leaf_8,4,2025-04-22,111,load,144,1,1.849543200753472,1885912.3617816519,13073.792154260176,706866.0061000001,114.44043701193951,90.79022329347345,6.493212493600298,116.07030932499016,115.45986438965502,19.52977010001655,155.83709984640714,155.83709984640714,128.94168008365858,42.161808487047004,13054.451814996644,226.6713615670807
extra_trees_min_samples_leaf_8,4,2025-04-22,111,pv,144,1,5.13077406443874,10033777.227831876,20212.603883965152,393948.4302,263.96781721757344,140.365304749758,85.19694908505451,246.53057549159283,223.66210924723882,46.59775104502342,2044.7267780413083,2044.7267780413083,1423.1882167999197,7258.520133401371,62420.48839320889,197.3083097182964
extra_trees_min_samples_leaf_8,4,2025-04-22,111,net,144,1,7.033031652050195,12577320.572404388,28303.043716159584,402430.20530000003,295.53765238126675,196.54891469555267,-78.70373659145422,280.9398410988263,249.05316676826197,-27.067980945006866,1888.8896781949013,1888.8896781949013,1309.1516679524843,6194.2781534570095,81148.22582157346,606.6564493961358
extra_trees_min_samples_leaf_8,4,2025-04-23,112,load,144,1,2.054902535894052,2368588.172625606,14552.47224641422,708183.0886,128.25181860919832,101.05883504454319,-17.662575547473907,128.9562397665473,131.15497474315399,10.288105848239322,423.9018131393737,423.9018131393737,388.6610716275867,311.9665749702232,16136.562401596482,305.40053536939894
extra_trees_min_samples_leaf_8,4,2025-04-23,112,pv,144,1,4.8428699701940925,8494011.929257734,19360.99934354509,399783.58830000006,242.87073506945768,134.45138433017422,-30.128101049543982,256.2978377501353,218.55299278711652,-62.35225107298,723.0744251890555,723.0744251890555,578.4280759153118,907.7024728515332,58078.49148032718,538.1201851119732
extra_trees_min_samples_leaf_8,4,2025-04-23,112,net,144,1,7.220161602432608,10700930.99501054,28823.846892977548,399213.32070000004,272.6023125336326,200.1656034234552,12.465525502070076,284.03215613738655,255.57331966999095,72.64035692121932,299.17261204968185,299.17261204968185,324.18027457549056,155.38932604275942,74156.63147264154,357.07539308049854
extra_trees_min_samples_leaf_8,4,2025-04-24,113,load,144,1,1.7345563742056922,1583283.791009225,12228.391360549957,704986.678,104.85717107786644,84.91938444826359,5.519189362727199,107.23089844644562,118.42018622189642,-5.486872417497428,132.46054470545278,132.46054470545278,109.11173819429669,30.461451221641067,10964.56487523131,306.04714795833814
extra_trees_min_samples_leaf_8,4,2025-04-24,113,pv,144,1,5.825480801572324,17152122.263751976,24609.512829041967,422446.03780000005,345.1260062135919,170.89939464612476,-149.6399044394069,368.5324814792078,376.073410194211,-164.33233444858632,3591.3577065457653,3591.3577065457653,2259.060990434312,22392.10100063483,96719.85916430941,1088.7905035855
extra_trees_min_samples_leaf_8,4,2025-04-24,113,net,144,1,7.945221094409258,20227650.393070508,32887.030182808085,413922.15260000003,374.79300206423676,228.38215404727836,155.15909380213412,398.0589374703954,404.5705130031429,158.8454620310889,3723.818251251219,3723.818251251219,2356.617281408207,24074.344389499456,116395.45000682355,307.5857049045956
extra_trees_min_samples_leaf_8,4,2025-04-25,114,load,144,1,3.252458801877776,1973555.6525435536,14004.43474133532,430579.9272,117.06941354217169,97.25301903705083,6.471627095790041,119.35438484058584,128.73385240230266,0.5095739891867197,155.31905029896097,155.31905029896097,359.8732209989178,41.88195726696384,13663.365629841046,311.71521021859786
extra_trees_min_samples_leaf_8,4,2025-04-25,114,pv,144,1,4.508019656331507,8613227.355369788,18869.568658040305,418577.7813,244.56916988192654,131.038671236391,-63.64332450502052,249.03355779305505,219.4407473822895,-19.81711122898968,1527.4397881204925,1527.4397881204925,909.5283082365463,4050.472754051346,55763.6061026833,397.20872665123767
extra_trees_min_samples_leaf_8,4,2025-04-25,114,net,144,1,6.612716128236119,9251159.438683685,25384.50216208159,383874.06429999997,253.4643224768265,176.28126501445547,70.11495160081056,258.24013171584437,249.72781604361364,20.32668521817637,1682.7588384194532,1682.7588384194532,1104.047893230381,4916.106437984007,59328.05633065271,443.1938329651871
extra_trees_min_samples_leaf_8,4,2025-04-26,115,load,144,1,3.61204322439762,2574348.070288994,15625.899319885415,432605.5462,133.70645891199376,108.5131897214265,-22.960451545971985,134.887746070333,131.56790139851486,-29.274576318351325,551.0508371033276,551.0508371033276,292.2953496642199,527.1823351949273,17350.23481958975,408.19499362698997
extra_trees_min_samples_leaf_8,4,2025-04-26,115,pv,144,1,10.220177595707044,42210587.732524015,44170.01162659321,432184.3844,541.4139649804586,306.73619185134174,-125.2123285112804,496.66813583110337,387.00731321135885,-22.775148705662147,3005.0958842707296,3005.0958842707296,2696.5412936158677,15678.127211216804,277450.95426464436,778.5576790861727
extra_trees_min_samples_leaf_8,4,2025-04-26,115,net,144,1,12.353391457165301,39317589.59384811,49587.45619401788,401407.6326,522.5311633041088,344.35733468067974,102.25187696530844,479.93788061322357,383.66203686776277,-6.499427612689178,2454.0450471674026,2454.0450471674026,2447.6349692689364,10455.446342928575,262583.3702810167,849.8624440144373
extra_trees_min_samples_leaf_8,4,2025-04-27,116,load,144,1,2.088076660118415,2537985.362369239,14662.372726598147,702195.1351999999,132.75879763611292,101.82203282359825,27.041749155740426,128.50832497375055,120.13722944912763,6.729387729757895,649.0019797377703,649.0019797377703,447.58250242853114,731.2561974019881,16893.642152384393,248.14655460624704
extra_trees_min_samples_leaf_8,4,2025-04-27,116,pv,144,1,5.142226989003074,10739177.82584532,21121.918889611043,410754.3081,273.0890400411421,146.67999228896556,27.066129954569433,249.37560685381652,141.11307003779143,58.34859266951339,649.5871189096664,649.5871189096664,454.07398545404544,732.5753907176407,73845.04839987487,92.47703972329488
extra_trees_min_samples_leaf_8,4,2025-04-27,116,net,144,1,7.183310066695925,14623870.384130334,30430.484287518197,423627.60349999997,318.6764118119657,211.3228075522097,-0.024380798829017496,290.8660335638847,192.72699579689996,-51.61920493975553,0.58513917189642,0.58513917189642,409.1408283038877,0.0005944233515410209,101554.65485092619,579.584510835973
extra_trees_min_samples_leaf_8,4,2025-04-28,117,load,144,1,2.1229131705531104,2315407.121881563,14971.289033974957,705223.8048,126.8038490116823,103.96728495815942,3.2195582720866076,122.36774969918139,112.49144460946512,19.778914779380884,77.26939853007859,77.26939853007859,99.77063345573616,10.365555467361302,16068.85056871016,220.86635380011208
extra_trees_min_samples_leaf_8,4,2025-04-28,117,pv,144,1,14.356757924224073,58894471.53860594,52472.80180161587,365492.0009,639.5227796449188,364.39445695566576,357.85751998350315,630.284129270903,573.7712232487206,336.9119772868995,8588.580479604076,8588.580479604076,5801.254803487909,128062.00460874336,280927.3810760201,14.87293952940523
extra_trees_min_samples_leaf_8,4,2025-04-28,117,net,144,1,15.70649031848964,62904768.36330233,60551.49198710423,385518.92089999997,660.9377195996606,420.49647213266826,-354.63796171141655,645.9529042257939,573.3858746361359,-317.1330625075186,8511.311081073998,8511.311081073998,5805.424833485793,125768.08388682816,311070.5853027713,2081.1729356123883
extra_trees_min_samples_leaf_12,4,2025-04-01,90,load,144,1,2.1602660978198074,2521655.7558118417,15290.42560850636,707802.8778,132.33101792191013,106.18351117018307,-42.31155039053125,132.81040227961378,139.63472739580396,-55.785139400070676,1015.47720937275,1015.47720937275,772.2625065372374,1790.2672964504654,15721.231007798433,494.73484801360763
extra_trees_min_samples_leaf_12,4,2025-04-01,90,pv,144,1,10.656358110554423,43025408.455322325,36929.58438397005,346549.7687,546.614634562153,256.4554471109031,216.31830057714043,475.3931968473014,204.02847261819312,0.19529400709881076,5191.63921385137,5191.63921385137,3534.2215075484173,46793.60716458208,251993.951552934,333.72711123935596
extra_trees_min_samples_leaf_12,4,2025-04-01,90,net,144,1,12.348726825007017,48432480.01455681,49159.645642059986,398094.8509,579.9453998160134,341.38642806986104,-258.6298509676717,513.6171477950414,271.2007886156145,-55.980433407169485,6207.116423224121,6207.116423224121,4235.527151030883,66889.39981156007,269447.2669561955,775.0908409561331
extra_trees_min_samples_leaf_12,4,2025-04-02,91,load,144,1,2.0123546347631605,1986454.193948028,14245.856436827467,707919.7767,117.45135499987111,98.92955858907963,-17.71403439727302,116.15817722316548,121.17231539114677,-8.394591576722393,425.13682553455254,425.13682553455254,468.32976561017796,313.7870146277718,13481.033776677978,328.747410465224
extra_trees_min_samples_leaf_12,4,2025-04-02,91,pv,144,1,12.073162673819251,38123026.61619104,41689.568109267355,345307.7643,514.5320596330374,289.51088964768996,182.31214549830676,536.6215683190791,567.9343803811561,271.2962056476411,4375.491491959362,4375.491491959362,3527.065365870443,33237.71839619578,231505.52199401974,163.09985653883032
extra_trees_min_samples_leaf_12,4,2025-04-02,91,net,144,1,12.16764693897185,39324527.364325054,49666.130951998915,408181.8876,522.5772627904803,344.90368716665915,-200.02617989557976,543.9640793230145,571.2736640687896,-279.69079722436356,4800.628317493914,4800.628317493914,3952.104484702248,40010.472643618836,233076.5229419718,1950.9212956972988
extra_trees_min_samples_leaf_12,4,2025-04-03,92,load,144,1,1.9932777809402757,2329351.2689385973,14098.588023741559,707306.7366,127.18510321079376,97.90686127598305,-8.219968593787708,122.4027953245532,129.12203396931133,23.631730430342472,197.279246250905,197.279246250905,199.9051339521283,67.56788368285628,16108.482595057401,247.60471317539623
extra_trees_min_samples_leaf_12,4,2025-04-03,92,pv,144,1,7.499602357234646,20860134.32075113,27907.936894652506,372125.555,380.607466944758,193.80511732397574,-118.19119187797943,361.06556211817366,240.35898450039926,18.849456019149173,2836.5886050715067,2836.5886050715067,2008.278875327334,13969.157837537352,130892.88605656772,334.54662495836334
extra_trees_min_samples_leaf_12,4,2025-04-03,92,net,144,1,7.938654645552256,21130345.04499353,34138.750534536564,430031.93940000003,383.06462543140094,237.07465648983725,109.97122328419175,370.8058722377655,283.11348834964195,4.782274411193346,2639.309358820602,2639.309358820602,1838.6340651537107,12093.669950621557,134644.83730627794,482.27244577877065
extra_trees_min_samples_leaf_12,4,2025-04-04,93,load,144,1,3.3407207435313366,2319226.100421988,14378.946848805246,430414.5109,126.90837958340666,99.85379756114754,-4.914865860352105,123.10953105445215,100.33352047345082,5.012258092310883,117.95678064845053,117.95678064845053,143.73459895378255,24.155906425254635,16081.580902060772,211.09923742515147
extra_trees_min_samples_leaf_12,4,2025-04-04,93,pv,144,1,5.774781998175077,13426140.274206258,22627.310828959075,391829.6974,305.34748277584254,157.13410297888245,-138.88459959517098,326.77043130314456,351.4213703111755,-145.1754490084386,3333.2303902841036,3333.2303902841036,2175.7708402656963,19288.93200471097,73948.15323283247,992.0055448080378
extra_trees_min_samples_leaf_12,4,2025-04-04,93,net,144,1,7.639767127437443,14836641.540099729,29346.185016696865,384124.0777,320.98634381755124,203.79295150483935,133.9697337348189,345.3707764687048,370.6303272407791,150.1877071007494,3215.2736096356534,3215.2736096356534,2068.211275934945,17947.889556978273,85084.34336038097,222.75776170191565
extra_trees_min_samples_leaf_12,4,2025-04-05,94,load,144,1,3.5629311154949854,2635489.4777816995,15520.714233662935,435616.4554,135.28492252417826,107.78273773377038,-39.58856312031295,132.77255217543689,115.4095286431503,-28.50776395610583,950.1255148875107,950.1255148875107,510.3531838994188,1567.2543299310025,16734.75593244191,380.01828076111764
extra_trees_min_samples_leaf_12,4,2025-04-05,94,pv,144,1,9.337807012943882,26083557.329930022,33929.086640514404,363351.7655,425.6005342938149,235.61865722579446,217.73633348019519,440.02295531570485,392.875266815142,217.01260726651955,5225.672003524684,5225.672003524684,3292.858297198455,47409.110917398764,133726.70387378195,20.841093074623814
extra_trees_min_samples_leaf_12,4,2025-04-05,94,net,144,1,12.906341292964372,35757673.46931184,45863.28133524442,355354.6299,498.3143354050946,318.4950092725307,-257.3248966005081,517.1538465894156,453.405641800254,-245.52037122262539,6175.797518412194,6175.797518412194,3791.4462642776307,66216.10241046219,182101.07445975894,1580.3782863315864
extra_trees_min_samples_leaf_12,4,2025-04-06,95,load,144,1,1.981808539442069,2136121.952265546,13936.723391942076,703232.5835,121.79564944638332,96.78280133293109,42.96506300036959,125.53853672929145,146.13899705223162,53.81688767337922,1031.1615120088702,1031.1615120088702,552.8765259568797,1845.9966386257279,12988.183585440565,189.45554517630998
extra_trees_min_samples_leaf_12,4,2025-04-06,95,pv,144,1,3.3490577293922095,3615903.9654003996,12618.316004649296,376772.1259,158.46275336548157,87.62719447673122,-1.7299615687174423,156.1750453927866,143.8693906803982,-67.37022910206706,41.519077649218616,41.519077649218616,165.47575736994494,2.992767029239314,25107.451437140204,461.45587374638745
extra_trees_min_samples_leaf_12,4,2025-04-06,95,net,144,1,5.388239237641028,6066712.704018307,22697.43462286229,421240.29059999995,205.25581437187222,157.621073769877,44.695024569087,212.64835146938242,239.42011247937927,121.18711677544619,1072.6805896580881,1072.6805896580881,622.8891275782925,1997.6452212312909,40132.304112229176,181.63699446650807
extra_trees_min_samples_leaf_12,4,2025-04-07,96,load,144,1,1.9153557931630187,1986100.877644673,13447.537810880309,702090.8522000001,117.44090942199735,93.38567924222437,-3.8981130163920263,117.93458479000496,121.29432993639503,13.620593768651272,93.55471239340864,93.55471239340864,186.80876044734535,15.195285088564942,13777.17192077722,241.70739551355413
extra_trees_min_samples_leaf_12,4,2025-04-07,96,pv,144,1,6.265821631487037,15708200.167234028,23975.197557557163,382634.53650000005,330.27976532565486,166.49442748303585,-51.286368718875025,349.5678016517641,289.08882124623165,-97.14942250440407,1230.8728492530006,1230.8728492530006,1067.1196491043027,2630.2916163684026,106454.43176720123,798.2935710368129
extra_trees_min_samples_leaf_12,4,2025-04-07,96,net,144,1,7.689928386408402,17584434.443187263,31945.297865514876,415417.36490000004,349.4483196091939,221.84234628829776,47.38825570248303,362.2153126934702,289.22904575345575,110.77001627305543,1137.3181368595926,1137.3181368595926,940.1233107840586,2245.646778523915,119868.48129916543,266.32131021405365
extra_trees_min_samples_leaf_12,4,2025-04-08,97,load,144,1,1.7922802557675956,1772391.2022993658,12658.512359183193,706279.7416,110.94265292568967,87.90633582766105,-17.94991775401935,111.21848040030054,101.31819826744989,-6.060797288056215,430.79802609646435,430.79802609646435,164.59823102339843,322.19954737605906,11986.07269081398,273.7640605899226
extra_trees_min_samples_leaf_12,4,2025-04-08,97,pv,144,1,7.433486143449507,19023507.509741493,28259.18402972379,380160.5799,363.4662171920129,196.24433353974854,-56.29970755532131,342.6953836692723,241.1804551075578,104.95536730283489,1351.1929813277115,1351.1929813277115,1020.1126068243262,3169.6570708147037,128938.03396905676,87.13962213489931
extra_trees_min_samples_leaf_12,4,2025-04-08,97,net,144,1,8.371142301982115,21213697.19623561,36262.34554350135,433182.7633,383.8194127979004,251.82184405209273,38.34978980130197,362.9693899182261,251.5957339234047,-111.0161645908911,920.3949552312471,920.3949552312471,919.8079500443649,1470.7063778040442,145846.63526272099,878.6364682970399
extra_trees_min_samples_leaf_12,4,2025-04-09,98,load,144,1,1.8418643088755844,1798070.8325581225,13004.76172266294,706065.1352,111.7434696251904,90.31084529627043,-0.22523389519067413,110.09671687059263,91.75608023768065,17.19173425029645,5.405613484576179,5.405613484576179,135.4812296082016,0.05073030754276358,12486.552273568308,182.34925708732575
extra_trees_min_samples_leaf_12,4,2025-04-09,98,pv,144,1,8.513539490366924,19762494.910208307,29904.596588402725,351259.26910000003,370.45856446781966,207.6708096416856,162.07075760430268,363.1111243041618,249.1333565714116,50.706548004811665,3889.698182503265,3889.698182503265,2609.625016269751,26266.930470432635,110972.61751712505,259.9668344575375
extra_trees_min_samples_leaf_12,4,2025-04-09,98,net,144,1,9.047549388292532,22101661.6902451,36525.51389291504,403706.1565,391.77003680451776,253.64940203413224,-162.2959914994934,381.8116011267744,271.68309771277745,-33.5148137545152,3895.1037959878413,3895.1037959878413,2534.6707941490845,26339.988856803633,127143.77288100956,643.4941307193043
extra_trees_min_samples_leaf_12,4,2025-04-10,99,load,144,1,1.8998611985391798,2051983.7091885095,13413.251922647141,706012.2041,119.3728900101051,93.1475827961607,-6.609092510345651,117.69987174546507,127.3917376529646,-16.324412422804926,158.61822024829561,158.61822024829561,236.3164044065866,43.680103810306974,14206.206765554341,355.0161689535171
extra_trees_min_samples_leaf_12,4,2025-04-10,99,pv,144,1,5.32635516699339,10825675.15930117,20200.115508099007,379248.3767,274.1866147669671,140.27857991735422,-28.30985828220593,272.5148125027125,266.59551376810924,-11.670366211970375,679.4365987729424,679.4365987729424,545.7515711446692,801.4480759585837,74376.85164141066,494.1698999106514
extra_trees_min_samples_leaf_12,4,2025-04-10,99,net,144,1,6.846089388301122,13061706.784938026,29081.1581791966,424784.96160000004,301.17486136400095,201.95248735553193,21.700765771860283,295.77226903374947,276.6702775390558,-4.654046210834559,520.8183785246468,520.8183785246468,365.45173645164544,470.92323508514284,90235.37388254005,626.086695004966
extra_trees_min_samples_leaf_12,4,2025-04-11,100,load,144,1,3.562726843283088,2501986.5677840644,15410.645520426127,432551.9805,131.81390943569903,107.01837166962588,-13.355883617380165,135.8710496032936,154.2478431773807,-24.774312810078186,320.54120681712396,320.54120681712396,214.9534500780784,178.3796272010039,17196.527093521665,454.77778622180614
extra_trees_min_samples_leaf_12,4,2025-04-11,100,pv,144,1,5.0640104922789195,8419951.7434246,20289.063343413676,400652.0795,241.80960921170043,140.89627321815053,-94.18891787689138,247.67472921852183,155.6706577705508,-47.48403444531176,2260.5340290453933,2260.5340290453933,1441.2111630658223,8871.552250819788,49600.33485629549,399.9277608202478
