fold_month,validation_days,date,day,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
4,7,2025-04-09,98,load,144,1,1.838288017956706,1796879.6583809294,12979.510779351418,706065.1352,111.70644995244758,90.13549152327374,-0.4484462194510981,110.40665032881682,92.10921729521682,17.493397079324748,10.762709266826354,10.762709266826354,133.55671865712873,0.2011040117399824,12478.129856966938,182.22332846144886
4,7,2025-04-09,98,pv,144,1,8.534990992373233,19847351.759821407,29979.94697756106,351259.26910000003,371.25305610247364,208.1940762330629,162.58154744067534,364.1477072063393,250.05460443803625,51.48251025035976,3901.9571385762083,3901.9571385762083,2618.2431778959394,26432.759568204565,111396.07209722191,259.6754342008187
4,7,2025-04-09,98,net,144,1,9.047623711939393,22145793.64568807,36525.81394205315,403706.1565,392.1609792554731,253.65148570870244,-163.02999366012645,382.678151068317,272.5680109703508,-33.98911317103499,3912.7198478430346,3912.7198478430346,2546.1442145366505,26578.77883282087,127211.45481779074,649.8066109572627
4,7,2025-04-10,99,load,144,1,1.8905253250557377,2044872.6275212793,13347.339516494703,706012.2041,119.16586909760136,92.68985775343543,-5.474079905021966,117.5008753234948,127.54987608191216,-15.840622434202905,131.3779177205272,131.3779177205272,217.42524653159842,29.9655508065653,14170.538806980097,354.0364153007018
4,7,2025-04-10,99,pv,144,1,5.33394117248741,10860263.121330366,20228.885310791455,379248.3767,274.62427769250036,140.47837021382955,-27.343412013118936,273.24977321299605,268.3148883404567,-10.566892703597293,656.2418883148545,656.2418883148545,530.698674197434,747.6621805191769,74670.83171760837,492.2139089031641
4,7,2025-04-10,99,net,144,1,6.833853260347605,13117676.263645487,29029.180947767923,424784.96160000004,301.81943948840285,201.59153435949946,21.869332108096987,296.7159128293114,278.237387055012,-5.273729730605599,524.8639705943277,524.8639705943277,364.7281072582464,478.26768685424184,90616.7063662394,629.1629888193928
4,7,2025-04-11,100,load,144,1,3.560941773724946,2484585.3571511647,15402.924166699082,432551.9805,131.3547295692714,106.96475115763252,-15.028516887484175,135.47361130998863,154.10115901941768,-26.473660666673595,360.6844052996202,360.6844052996202,237.12420368334858,225.85631983739702,17028.208660379027,460.7138089622847
4,7,2025-04-11,100,pv,144,1,5.0688392141324305,8445101.916967725,20308.409717933042,400652.0795,242.1704793942764,141.0306230412017,-94.24083538750344,248.0699708529146,156.04032470792288,-47.53357789507942,2261.7800493000827,2261.7800493000827,1442.0826311972532,8881.33505453452,49765.20603551913,400.52311527586625
4,7,2025-04-11,100,net,144,1,7.5355846179337185,11064952.918955764,29225.433086359386,387832.3258,277.2001999026727,202.9543964330513,79.21231850001926,283.5075245713226,210.29395755883584,21.059917228405823,1901.0956440004622,1901.0956440004622,1244.3778876954532,6274.591402148494,70565.35942393319,402.94967798885
4,7,2025-04-12,101,load,144,1,3.524580154214034,2604047.451973078,15217.13001962906,431743.0546,134.47551026459857,105.6745140252018,-0.41403685056333317,134.58522750885862,141.8098405856571,-28.204257926904106,9.936884413519996,9.936884413519996,202.20219660283328,0.1714265136244039,18083.491434410524,423.9721759570064
4,7,2025-04-12,101,pv,144,1,6.196257385326509,11322050.720345367,23396.577843585066,377592.09130000003,280.40212592742694,162.47623502489628,52.39836773846295,269.63611239295795,234.8932552439671,-51.52656821422488,1257.5608257231108,1257.5608257231108,847.4086868781446,2745.588941655195,75879.7632829654,619.9922100568016
4,7,2025-04-12,101,net,144,1,8.877573766079378,15854210.614636702,31826.012136980775,358498.98829999997,331.81121865281466,221.0139731734776,-52.81240458902628,309.71541373805707,237.62462091119968,23.32231028732078,1267.4977101366308,1267.4977101366308,947.9521472435894,2789.150078475004,107309.53474539096,441.3553761538282
4,7,2025-04-13,102,load,144,1,2.118040953926706,2427024.751493556,14904.619736491994,703698.3732,129.8242602599321,103.50430372563885,-2.369234792851595,125.97200873158204,120.95669905798529,-6.027614093450666,56.861635028438286,56.861635028438286,135.07364288650714,5.613273503658541,16848.725278534926,324.73626331062343
4,7,2025-04-13,102,pv,144,1,4.22594608792895,6234974.591698164,15975.775985084758,378040.2223,208.0827591718511,110.94288878531081,48.620354380633,221.1114173834198,206.5483027870378,-21.66942310350127,1166.888505135192,1166.888505135192,892.1296432199999,2363.938860098339,40934.49580447224,352.81737712459994
4,7,2025-04-13,102,net,144,1,6.528252441438945,9284261.434229657,26694.466123923357,408906.7689,253.91738368553254,185.37823697168997,-50.989589173484596,259.55623190653,216.0851409624258,15.641809010050615,1223.7501401636302,1223.7501401636302,974.871429736621,2599.9382040807377,61874.09953362521,436.29292230153425
4,7,2025-04-14,103,load,144,1,2.005239128009191,2182137.8028964074,14185.226745036838,707408.2361,123.1005066696972,98.50851906275582,-32.980761583247954,123.21090515583909,122.15786688619937,-45.97479514777552,791.5382779979509,791.5382779979509,621.010206065723,1087.730634611044,14066.004107725117,442.9590568273373
4,7,2025-04-14,103,pv,144,1,4.5747431481233,6876605.147036282,17943.974596557477,392240.0453,218.52734934093303,124.61093469831582,-29.423670173800588,228.16681511986036,127.63391397669932,-8.587747420352308,706.1680841712141,706.1680841712141,462.4185068605851,865.7523664966023,46888.450043477584,269.6335448743028
4,7,2025-04-14,103,net,144,1,6.813910864360259,9297312.120049218,27798.983796701068,407973.9866,254.09578410580093,193.04849858820185,-3.5570914094473602,263.0879954218526,201.06859442108336,-37.38704772742316,85.37019382673664,85.37019382673664,622.7941000126333,12.652899295164207,64552.014601046634,611.3695194152034
4,7,2025-04-15,104,load,144,1,2.058748826239312,2199332.4319159114,14459.445966904888,702341.431,123.58455359916522,100.41281921461729,32.58081183644557,121.71848874084458,104.21434741032351,20.222400096866888,781.9394840746936,781.9394840746936,523.9370749338445,1061.5092999218716,14211.632588383069,206.9919301544393
4,7,2025-04-15,104,pv,144,1,8.165385871231912,22373735.670688085,32784.42094744175,401504.858,394.1740280380969,227.66958991278995,-104.72209861692328,422.19930336315394,469.72217022022835,-186.36434075964863,2513.3303668061585,2513.3303668061585,2078.7374435513548,10966.717938732603,144406.44644104576,1407.9463233991964
4,7,2025-04-15,104,net,144,1,10.226684647288051,27197720.77354323,42581.80477901081,416379.3668,434.59528406022025,295.7069776320195,137.30291045336887,463.9944914003195,507.8520655899477,206.5867408565155,3295.269850880853,3295.269850880853,2577.528407258207,18852.08921896583,170020.97170841772,425.8294429267409
4,7,2025-04-16,105,load,144,1,1.8769368939829545,1897048.0033711933,13280.254050019576,707549.3104000001,114.77780477015367,92.22398645846927,-37.46117537623226,114.94879905810446,107.76681497275791,39.22089822757726,899.0682090295744,899.0682090295744,554.8877946051826,1403.3396605688304,11770.604807286678,135.82891249874774
4,7,2025-04-16,105,pv,144,1,4.903947618691621,9432514.246503733,18285.435731542217,372871.7587,255.93665457740892,126.98219258015428,74.0735086698558,255.39599823039543,261.6431356930789,109.17114027927707,1777.764208076539,1777.764208076539,1306.8990513932977,5486.884686663202,60016.68646961272,43.263856083146074
4,7,2025-04-16,105,net,144,1,6.526739621196506,11227958.205802966,26135.44554288173,400436.4669,279.2345465459867,181.49614960334534,-111.53468404608806,277.6493766139753,250.8401726996203,-69.9502420516998,2676.8324171061136,2676.8324171061136,1831.0249939060138,12439.98574526069,65531.94623948213,667.5414672791095
4,7,2025-04-17,106,load,144,1,1.7172935735303703,1604487.7382675936,12105.58459723872,704922.2558,105.55697968486794,84.06655970304666,10.713466715023173,99.31496477425365,79.79785252408641,8.616885877880426,257.12320116055616,257.12320116055616,97.64441212730998,114.77836905390943,11027.497591137711,175.33579381167343
4,7,2025-04-17,106,pv,144,1,3.9725746995086855,5803541.598518722,15402.156831642282,387712.2017,200.75450732657427,106.95942244196029,8.724160057688014,209.49920002659445,200.15798277296463,-2.4753965011936176,209.37984138451233,209.37984138451233,219.29294670721717,76.11096871215894,40226.26124322341,330.5703151644618
4,7,2025-04-17,106,net,144,1,5.363201569489548,7974349.650590711,21878.337122856912,407934.2691,235.32409168867977,151.93289668650633,1.9893066573351728,243.79118505403238,234.23441925961689,11.092282379074074,47.743359776044144,47.743359776044144,182.16633985978967,3.9573409769180383,55373.47078812525,435.06549306654796
4,7,2025-04-18,107,load,144,1,3.2739485553267524,2128600.1248055985,14043.308199809842,428941.0161,121.58102364740145,97.52297360979057,21.330841806901773,122.20795403618735,91.1171503536218,-2.4346402786983266,511.9402033656426,511.9402033656426,178.21994456793146,455.00481219106854,14326.940498958922,228.89752582905976
4,7,2025-04-18,107,pv,144,1,4.790066672383391,6820038.689393161,18720.36195925056,390816.313,217.626698241398,130.00251360590667,83.63589500076314,212.69573109254063,212.69987107155995,68.85148547663134,2007.2614800183155,2007.2614800183155,1335.1034663240032,6994.962932578677,40366.41685487382,222.92879606802055
4,7,2025-04-18,107,net,144,1,7.098233290490493,8882598.618134456,26092.50491624378,367591.5379,248.3640727358402,181.19795080724847,-62.305053193861376,247.0139686579155,244.92522824541444,-71.28612575532968,1495.321276652673,1495.321276652673,1234.115474424564,3881.9196534898956,57802.79297244383,729.1490850131208
4,7,2025-04-19,108,load,144,1,3.228412915610548,2179925.741971921,13928.422297096859,431432.49210000003,123.03809657231513,96.72515484095041,-10.780842586372273,118.83163185643438,88.676904902345,-20.391086088974728,258.74022207293456,258.74022207293456,267.1675130530267,116.22656687213801,15022.146641266203,253.91886869231516
4,7,2025-04-19,108,pv,144,1,5.272556013891367,8372876.361063246,20601.16372518526,390724.4166,241.1326911258734,143.0636369804532,-3.059320968471468,252.9732852567185,267.343747662527,116.34268412523278,73.42370324331523,73.42370324331523,454.7540118660441,9.3594447881292,58135.61528481773,162.10807579258687
4,7,2025-04-19,108,net,144,1,7.978514073728782,11879604.382951956,29071.313733052593,364370.02509999997,287.2233497809476,201.88412314619856,-7.72152161790083,304.7373763935168,310.65967861119464,-136.7337702142075,185.31651882961992,185.31651882961992,622.8618106566557,59.62189609570985,82437.63076329288,1048.8814565212135
4,7,2025-04-20,109,load,144,1,1.9706218014595223,2450591.1129744956,13857.154318965557,703186.8981000001,130.45303308126134,96.2302383261497,1.1030423958725035,130.9923467719351,94.37810446097363,27.10491225415812,26.473017500940085,26.473017500940085,284.34665051031527,1.2167025270921528,17016.777137573576,147.02840401299886
4,7,2025-04-20,109,pv,144,1,5.0101466012198,8395393.447900986,19611.73933932341,391440.4288,241.45671120969342,136.192634300857,-11.317293561870763,258.28455268922926,305.89079043113856,119.10693855103419,271.6150454848983,271.6150454848983,352.373274735899,128.0811335655614,58173.26225463572,159.63514368151056
4,7,2025-04-20,109,net,144,1,6.371077131246929,10158402.89620978,26181.68425136224,410945.96270000003,265.6020793537061,181.8172517455711,12.420335957743273,283.6137100972547,337.49844988793427,-92.00202629687607,298.0880629858386,298.0880629858386,221.95891595312403,154.2647453032105,70390.19981170917,953.7359165704312
4,7,2025-04-21,110,load,144,1,2.1533623147999412,2593616.2750541177,15308.033640824584,710889.8273,134.20590200255822,106.30578917239295,-38.70757269482809,134.98705121480816,140.43275391428222,-6.754999087325536,928.9817446758742,928.9817446758742,595.3273894894435,1498.276183925401,16512.94794839486,360.2356999794999
4,7,2025-04-21,110,pv,144,1,6.189422551793038,15401485.117208557,25982.475733113275,419788.365,327.03938258013017,180.4338592577311,-170.54471939718712,317.704068692935,287.72189803808186,-156.22289057902884,4093.0732655324905,4093.0732655324905,2667.4265413478597,29085.501314265293,77869.25644412746,988.411935860574
4,7,2025-04-21,110,net,144,1,8.09735931968146,18081400.947950155,33823.49354979682,417710.17209999997,354.3519216270246,234.885371873589,131.837146702359,338.0960671387711,339.49132724508644,149.46789149170334,3164.091520856616,3164.091520856616,2107.6247492885955,17381.03325061933,108184.25111014565,298.21238144564194
4,7,2025-04-22,111,load,144,1,1.8551186268066975,1913053.5838120547,13113.202945725669,706866.0061000001,115.26098356351189,91.06390934531714,7.215605475115666,116.94603577794706,115.17987519048822,18.707440830098854,173.17453140277598,173.17453140277598,143.7010650663772,52.064962372519176,13233.02936965564,227.15369761008742
4,7,2025-04-22,111,pv,144,1,5.124145696778745,9988478.310196307,20186.49153362072,393948.4302,263.37128300119696,140.18396898347723,84.86104049535292,245.6271521660875,220.62292410062588,46.51320157988886,2036.66497188847,2036.66497188847,1417.9413018993519,7201.396193953929,62163.03651574264,194.58923621600266
4,7,2025-04-22,111,net,144,1,7.018050939867392,12501735.920918792,28242.756805366924,402430.20530000003,294.64828280839527,196.13025559282585,-77.64543502023724,279.8136079155541,245.72195581449876,-27.805760749789986,1863.490440485694,1863.490440485694,1289.402849215269,6028.8135794818845,80788.79698245417,605.6328091678694
4,7,2025-04-23,112,load,144,1,2.065581443400821,2370092.633914018,14628.098463424394,708183.0886,128.2925431363916,101.58401710711385,-17.111970980776263,129.38509497457747,130.25426654279636,8.405691886619694,410.68730353863026,410.68730353863026,375.59380852765,292.81955084692896,16166.157073555976,307.50025363262586
4,7,2025-04-23,112,pv,144,1,4.8414409369912486,8435991.694162792,19355.286303328758,399783.58830000006,242.03982245471153,134.41171043978304,-29.73719233960957,255.20623079374477,215.7672543649102,-61.00155525023461,713.6926161506298,713.6926161506298,572.3391108246796,884.3006082429341,57698.97504566535,532.4023482532081
4,7,2025-04-23,112,net,144,1,7.206940815728196,10644482.826294413,28771.067751352202,399213.32070000004,271.8823635822017,199.7990816066125,12.625221358833313,283.1102311388443,251.20434732735524,69.40724713685427,303.0053126119995,303.0053126119995,325.1593152611259,159.3962143595409,73760.62341268499,356.11450353566414
4,7,2025-04-24,113,load,144,1,1.7437930042954508,1589594.5522251914,12293.508372178894,704986.678,105.06593671175918,85.37158591790899,5.491781566827099,107.46149759617487,119.09380163452464,-8.85890794440181,131.80275760385038,131.80275760385038,118.17893986240877,30.159664777741902,11008.691392341641,317.81444497046596
4,7,2025-04-24,113,pv,144,1,5.825029723207725,17052827.969196282,24607.607266363342,422446.03780000005,344.12558238636075,170.88616157196765,-148.6200483681624,367.49506235214267,375.6252668810354,-163.53042619661144,3566.8811608358974,3566.8811608358974,2242.2713922698954,22087.91877695493,96334.49767579704,1088.6716724171217
4,7,2025-04-24,113,net,144,1,7.962048425458126,20134454.896630563,32956.682233710686,413922.15260000003,373.92860742235723,228.8658488452131,154.1118299349895,397.02267142015666,404.31612408549677,154.6715182522096,3698.6839184397472,3698.6839184397472,2347.2199213848135,23750.45612591112,116072.14732291223,325.0529426883009
4,7,2025-04-25,114,load,144,1,3.2275244699483445,1944604.42697307,13897.072513065767,430579.9272,116.20756175712151,96.50744800740115,6.177807463057658,118.43856682347409,127.16835613221033,-0.5661951965628178,148.26737911338378,148.26737911338378,353.31227911699995,38.16530505061089,13466.032104484599,312.9382917935017
4,7,2025-04-25,114,pv,144,1,4.511576865276281,8646036.0077101,18884.458344317543,418577.7813,245.0345214866857,131.1420718355385,-63.630162357222275,249.31439176494845,219.61363192662648,-17.719782964982407,1527.1238965733346,1527.1238965733346,911.0909140103607,4048.7975616064664,55993.11915860257,391.85238950163017
4,7,2025-04-25,114,net,144,1,6.604697927900081,9275173.338439515,25353.72237056792,383874.06429999997,253.79307705567052,176.06751646227724,69.80796982027994,258.251547314228,249.47600540422172,17.15358776841959,1675.3912756867185,1675.3912756867185,1101.0161228878283,4873.152650429114,59537.7733109564,450.31701174846245
4,7,2025-04-26,115,load,144,1,3.588281427750223,2537247.246818727,15523.10446971201,432605.5462,132.7394912878314,107.7993365952223,-23.21718173176896,133.77283973911372,129.5126061381966,-30.474924222250706,557.212361562455,557.212361562455,295.13215461055097,539.0375275659864,17080.735019786283,405.20972602665734
4,7,2025-04-26,115,pv,144,1,10.264620215028042,42554208.31876375,44362.085687316896,432184.3844,543.6132223805548,308.0700394952562,-125.14474491610463,498.4702680281211,388.1838469065229,-20.82068596325128,3003.473877986511,3003.473877986511,2699.1760439863424,15661.207180116895,279854.1283668535,777.3507412888815
4,7,2025-04-26,115,net,144,1,12.395853486848413,39749485.21130498,49757.90202212277,401407.6326,525.3932734106646,345.54098626474143,101.92756318433572,482.090514534449,384.5824553287112,-9.654238258999404,2446.2615164240574,2446.2615164240574,2445.0063878907363,10389.22813669675,265648.8636084767,855.488151789416
4,7,2025-04-27,116,load,144,1,2.126425705857273,2672991.4704312435,14931.65786017203,702195.1351999999,136.244048555831,103.69206847341688,27.564343017960176,132.12405522059896,120.24652652874607,5.524991012734252,661.5442324310442,661.5442324310442,459.6782463781334,759.7930060117699,17802.64776087187,249.71196899111433
4,7,2025-04-27,116,pv,144,1,5.140849440397412,10864593.436276175,21116.26054936711,410754.3081,274.6790227332543,146.64069825949383,24.330468299024055,250.0735910058101,139.08121895321713,55.82931614517939,583.9312391765774,583.9312391765774,429.16069301224053,591.9716876498145,74856.59384204584,94.63142549364026
4,7,2025-04-27,116,net,144,1,7.234904581995333,15111258.178015998,30649.05289621852,423627.60349999997,323.9433482923965,212.8406451126286,3.2338747189361103,294.7907168825685,192.7674859718517,-50.30432513244514,77.61299325446664,77.61299325446664,437.0937094968595,10.457945697774107,104928.8349571911,571.6142413956846
4,7,2025-04-28,117,load,144,1,2.1324701678595597,2325078.968032463,15038.687254004135,705223.8048,127.06841355131361,104.43532815280649,2.5242994202442586,122.9296754378946,112.74917108367299,17.275254217023807,60.5831860858622,60.5831860858622,99.8466493045161,6.3720875630455,16140.009634884611,228.95770912228195
4,7,2025-04-28,117,pv,144,1,14.398109045863345,59320613.80596216,52623.936843489835,365492.0009,641.8323044112444,365.4440058575683,358.87621968753825,631.5144640039667,572.2662144869596,336.273780980261,8613.029272500919,8613.029272500919,5817.184688909324,128792.14105721822,283156.5659286302,14.190121356110183
4,7,2025-04-28,117,net,144,1,15.8017300514604,63594543.44822256,60918.659177921145,385518.92089999997,664.5515585310067,423.0462442911191,-356.35192026729396,648.5499454208771,572.6021338546443,-318.9985267632371,8552.446086415055,8552.446086415055,5830.769582274549,126986.69107818784,314642.0828678022,2087.5986957722957
4,14,2025-04-01,90,load,144,1,2.1448643001059415,2487276.608870131,15181.411241054682,707802.8778,131.4258506849577,105.42646695176863,-29.703329885937276,132.33276705079965,136.63658422544023,-45.35031412336918,712.8799172624946,712.8799172624946,572.4813810508203,882.2878063128145,16390.466421951984,459.60873719394317
4,14,2025-04-01,90,pv,144,1,9.275125145318926,32347960.13763536,32142.924737738278,346549.7687,473.96055961114763,223.2147551231825,188.8625075617689,410.1638061194091,176.98524453767558,3.9526153095175025,4532.700181482453,4532.700181482453,3079.064406424213,35669.04676251921,188969.5653043931,275.83672040853776
4,14,2025-04-01,90,net,144,1,10.992481790981056,35782207.522458024,43760.50399601569,398094.8509,498.48525779534526,303.89238886122007,-218.56583744770617,442.39915340212764,242.91411752556698,-49.3029294328867,5245.580098744948,5245.580098744948,3586.6590886720564,47771.025299217115,200716.52694007472,694.7957373083177
4,14,2025-04-02,91,load,144,1,2.065159419211204,2037446.4939555756,14619.671948978972,707919.7767,118.94929165742269,101.5254996456873,-23.01823699542958,117.78354458459832,123.95493671196797,-11.590423860925235,552.4376878903099,552.4376878903099,547.0190671302129,529.8392343777629,13619.094751424846,344.1610111318423
4,14,2025-04-02,91,pv,144,1,11.814972550292733,36864670.11030853,40798.01756607453,345307.7643,505.9690242928012,283.3195664310731,177.47250620109818,533.609502279224,590.6159378238941,284.6004953065821,4259.340148826356,4259.340148826356,3461.9905422092506,31496.490457298834,224508.1630865104,149.82625911926726
4,14,2025-04-02,91,net,144,1,12.028784553564192,38526992.174209625,49099.31984607555,408181.8876,517.2509611062551,340.96749893108023,-200.49074319652775,544.7393671929259,600.1382441914258,-296.19091916750733,4811.777836716666,4811.777836716666,3967.839406289846,40196.53810749604,227352.01865784862,2050.835318072183
4,14,2025-04-03,92,load,144,1,2.0102059819539555,2344742.8931181864,14218.322329896508,707306.7366,127.60461103645582,98.73834951317019,-12.48984938194474,122.25470798268017,122.71042745187981,16.261037680652596,299.75638516667374,299.75638516667374,285.705643717579,155.99633758366542,16126.94042018152,254.5192714447153
