variant,seed,target,population,n,absolute_error_sum,squared_error_sum,actual_abs_sum,mae,rmse,wape_pct,model_label,target_label,registry_experiment,registry_record,registry_source,registry_sha256,comparison_basis,raw_record_json,scenario,role,predictor_id,issue_hour,month,period,unit,signed_error_sum,bias,policy_label,experiment,name,order,case_id,alpha_load,alpha_pv,month_label,exploratory,label,source,forecast_reused
mlp,mean,load,all,192168,88254592.36026973,72411073174.92764,887487989.598,459.257484910442,613.849571340739,9.944313995759,多层感知机,小区负载,exp001,20,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""mean"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 88254592.36026973, ""squared_error_sum"": 72411073174.92764, ""actual_abs_sum"": 887487989.598, ""mae"": 459.257484910442, ""rmse"": 613.849571340739, ""wape_pct"": 9.944313995759, ""model_label"": ""多层感知机"", ""target_label"": ""小区负载""}",,,,,,,,,,,,,,,,,,,,,
mlp,mean,price,all,192168,15083.856152753984,1877.418987200205,145615.9419,0.07849306936,0.098841668469,10.358657133237,多层感知机,电价,exp001,21,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""mean"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 15083.856152753984, ""squared_error_sum"": 1877.418987200205, ""actual_abs_sum"": 145615.9419, ""mae"": 0.07849306936, ""rmse"": 0.098841668469, ""wape_pct"": 10.358657133237, ""model_label"": ""多层感知机"", ""target_label"": ""电价""}",,,,,,,,,,,,,,,,,,,,,
mlp,mean,pv,all,192168,231147824.726787,372575577215.65295,457271934.1543,1202.842433322858,1392.408469817577,50.549313758843,多层感知机,光伏历史预测,exp001,22,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""mean"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 231147824.726787, ""squared_error_sum"": 372575577215.65295, ""actual_abs_sum"": 457271934.1543, ""mae"": 1202.842433322858, ""rmse"": 1392.408469817577, ""wape_pct"": 50.549313758843, ""model_label"": ""多层感知机"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
mlp,mean,pv,generating,107413,119521190.62895696,185967250913.32147,457271934.1543,1112.725560490415,1315.79978876989,26.137880263744,多层感知机,光伏历史预测,exp001,23,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""mean"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 119521190.62895696, ""squared_error_sum"": 185967250913.32147, ""actual_abs_sum"": 457271934.1543, ""mae"": 1112.725560490415, ""rmse"": 1315.79978876989, ""wape_pct"": 26.137880263744, ""model_label"": ""多层感知机"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
mlp,mean,pv_corrected,all,192168,146233775.13159746,163034676607.95862,457271934.1543,760.968398128707,921.084466076271,31.979608676848,多层感知机,光伏预报修正,exp001,24,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""mean"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 146233775.13159746, ""squared_error_sum"": 163034676607.95862, ""actual_abs_sum"": 457271934.1543, ""mae"": 760.968398128707, ""rmse"": 921.084466076271, ""wape_pct"": 31.979608676848, ""model_label"": ""多层感知机"", ""target_label"": ""光伏预报修正""}",,,,,,,,,,,,,,,,,,,,,
mlp,mean,pv_corrected,generating,107413,80786658.20847398,91601982659.53172,457271934.1543,752.112483670263,923.472598917573,17.667093074034,多层感知机,光伏预报修正,exp001,25,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""mean"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 80786658.20847398, ""squared_error_sum"": 91601982659.53172, ""actual_abs_sum"": 457271934.1543, ""mae"": 752.112483670263, ""rmse"": 923.472598917573, ""wape_pct"": 17.667093074034, ""model_label"": ""多层感知机"", ""target_label"": ""光伏预报修正""}",,,,,,,,,,,,,,,,,,,,,
tcn,mean,load,all,192168,35364071.25513555,12299339505.464848,887487989.598,184.026847628822,252.988255160596,3.984738009937,因果卷积网络,小区负载,exp001,26,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""tcn"", ""seed"": ""mean"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 35364071.25513555, ""squared_error_sum"": 12299339505.464848, ""actual_abs_sum"": 887487989.598, ""mae"": 184.026847628822, ""rmse"": 252.988255160596, ""wape_pct"": 3.984738009937, ""model_label"": ""因果卷积网络"", ""target_label"": ""小区负载""}",,,,,,,,,,,,,,,,,,,,,
tcn,mean,price,all,192168,8274.465537098127,643.086133446031,145615.9419,0.043058498486,0.057848757775,5.682389873755,因果卷积网络,电价,exp001,27,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""tcn"", ""seed"": ""mean"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 8274.465537098127, ""squared_error_sum"": 643.086133446031, ""actual_abs_sum"": 145615.9419, ""mae"": 0.043058498486, ""rmse"": 0.057848757775, ""wape_pct"": 5.682389873755, ""model_label"": ""因果卷积网络"", ""target_label"": ""电价""}",,,,,,,,,,,,,,,,,,,,,
tcn,mean,pv,all,192168,34428009.0351766,22208394194.76864,457271934.1543,179.155785745684,339.952346831241,7.529001118087,因果卷积网络,光伏历史预测,exp001,28,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""tcn"", ""seed"": ""mean"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 34428009.0351766, ""squared_error_sum"": 22208394194.76864, ""actual_abs_sum"": 457271934.1543, ""mae"": 179.155785745684, ""rmse"": 339.952346831241, ""wape_pct"": 7.529001118087, ""model_label"": ""因果卷积网络"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
tcn,mean,pv,generating,107413,32872925.784340687,22137837416.420235,457271934.1543,306.042339235853,453.98256427019,7.188922680142,因果卷积网络,光伏历史预测,exp001,29,reports/registry/exp001.json,03dcdf0382c96acd2120ab8fbdf2f95c2e33e4353b526a7125345f94017bcd79,original registry; preserve original protocol and population,"{""variant"": ""tcn"", ""seed"": ""mean"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 32872925.784340687, ""squared_error_sum"": 22137837416.420235, ""actual_abs_sum"": 457271934.1543, ""mae"": 306.042339235853, ""rmse"": 453.98256427019, ""wape_pct"": 7.188922680142, ""model_label"": ""因果卷积网络"", ""target_label"": ""光伏历史预测""}",,,,,,,,,,,,,,,,,,,,,
